frame_index,host_receive_time,recording_sample_index,recording_elapsed_s,button_label,Channel1_raw,Channel2_raw,Channel 3_raw,Channel 4_raw,Channel1_display,Channel2_display,Channel 3_display,Channel 4_display
163609,2026-07-29T17:00:39.672+08:00,176,0.352000,0,1001,2,998,2,1.000000,2.000000,-2.000000,2.000000
163610,2026-07-29T17:00:39.672+08:00,177,0.354000,0,1002,2,998,2,2.000000,2.000000,-2.000000,2.000000
163611,2026-07-29T17:00:39.672+08:00,178,0.356000,0,1001,2,999,2,1.000000,2.000000,-1.000000,2.000000
163612,2026-07-29T17:00:39.672+08:00,179,0.358000,0,1001,2,1002,2,1.000000,2.000000,2.000000,2.000000
163613,2026-07-29T17:00:39.672+08:00,180,0.360000,0,1000,2,1002,2,0.000000,2.000000,2.000000,2.000000
163614,2026-07-29T17:00:39.672+08:00,181,0.362000,0,998,2,1000,2,-2.000000,2.000000,0.000000,2.000000
163615,2026-07-29T17:00:39.672+08:00,182,0.364000,0,996,2,996,2,-4.000000,2.000000,-4.000000,2.000000
163616,2026-07-29T17:00:39.672+08:00,183,0.366000,0,997,2,996,2,-3.000000,2.000000,-4.000000,2.000000
163617,2026-07-29T17:00:39.672+08:00,184,0.368000,0,1001,2,1000,2,1.000000,2.000000,0.000000,2.000000
163618,2026-07-29T17:00:39.672+08:00,185,0.370000,0,1003,2,1004,2,3.000000,2.000000,4.000000,2.000000
163619,2026-07-29T17:00:39.672+08:00,186,0.372000,0,1001,2,1002,2,1.000000,2.000000,2.000000,2.000000
163620,2026-07-29T17:00:39.672+08:00,187,0.374000,0,999,2,997,2,-1.000000,2.000000,-3.000000,2.000000
163621,2026-07-29T17:00:39.679+08:00,188,0.376000,0,998,2,994,2,-2.000000,2.000000,-6.000000,2.000000
163622,2026-07-29T17:00:39.679+08:00,189,0.378000,0,1000,2,998,2,0.000000,2.000000,-2.000000,2.000000
163623,2026-07-29T17:00:39.679+08:00,190,0.380000,0,1001,2,1004,2,1.000000,2.000000,4.000000,2.000000
163624,2026-07-29T17:00:39.682+08:00,191,0.382000,0,998,2,1006,2,-2.000000,2.000000,6.000000,2.000000
163625,2026-07-29T17:00:39.682+08:00,192,0.384000,0,996,2,999,2,-4.000000,2.000000,-1.000000,2.000000
163626,2026-07-29T17:00:39.682+08:00,193,0.386000,0,999,2,992,2,-1.000000,2.000000,-8.000000,2.000000
163627,2026-07-29T17:00:39.685+08:00,194,0.388000,0,1003,2,994,2,3.000000,2.000000,-6.000000,2.000000
163628,2026-07-29T17:00:39.705+08:00,195,0.390000,0,1003,2,1003,2,3.000000,2.000000,3.000000,2.000000
163629,2026-07-29T17:00:39.705+08:00,196,0.392000,0,999,2,1007,2,-1.000000,2.000000,7.000000,2.000000
163630,2026-07-29T17:00:39.705+08:00,197,0.394000,0,995,2,1002,2,-5.000000,2.000000,2.000000,2.000000
163631,2026-07-29T17:00:39.705+08:00,198,0.396000,0,998,2,994,2,-2.000000,2.000000,-6.000000,2.000000
